name,label,width,height
C133P94ThinF_IMG_20151004_154717_cell_129,Parasitized,133,115
C133P94ThinF_IMG_20151004_154717_cell_130,Parasitized,115,109
C133P94ThinF_IMG_20151004_154717_cell_131,Parasitized,112,142
C133P94ThinF_IMG_20151004_154717_cell_132,Parasitized,130,139
C133P94ThinF_IMG_20151004_154717_cell_133,Parasitized,148,136
C133P94ThinF_IMG_20151004_154717_cell_134,Parasitized,142,130
C133P94ThinF_IMG_20151004_154717_cell_135,Parasitized,145,136
C133P94ThinF_IMG_20151004_154717_cell_136,Parasitized,142,136
C133P94ThinF_IMG_20151004_154717_cell_137,Parasitized,151,139
C133P94ThinF_IMG_20151004_154717_cell_138,Parasitized,124,124
C133P94ThinF_IMG_20151004_154717_cell_139,Parasitized,148,127
C133P94ThinF_IMG_20151004_154919_cell_116,Parasitized,127,139
C133P94ThinF_IMG_20151004_154919_cell_117,Parasitized,157,115
C133P94ThinF_IMG_20151004_154919_cell_118,Parasitized,160,151
C133P94ThinF_IMG_20151004_154919_cell_119,Parasitized,103,130
C133P94ThinF_IMG_20151004_154919_cell_120,Parasitized,94,133
C133P94ThinF_IMG_20151004_154919_cell_121,Parasitized,130,127
C133P94ThinF_IMG_20151004_154919_cell_122,Parasitized,121,94
C133P94ThinF_IMG_20151004_154919_cell_123,Parasitized,130,130
C133P94ThinF_IMG_20151004_154919_cell_124,Parasitized,100,148
C133P94ThinF_IMG_20151004_154919_cell_125,Parasitized,136,130
C133P94ThinF_IMG_20151004_154919_cell_126,Parasitized,121,127
C133P94ThinF_IMG_20151004_154919_cell_127,Parasitized,139,145
C133P94ThinF_IMG_20151004_154919_cell_128,Parasitized,127,139
C133P94ThinF_IMG_20151004_154919_cell_129,Parasitized,133,127
C133P94ThinF_IMG_20151004_154919_cell_130,Parasitized,133,115
C133P94ThinF_IMG_20151004_154919_cell_131,Parasitized,148,145
C133P94ThinF_IMG_20151004_154919_cell_132,Parasitized,115,103
C133P94ThinF_IMG_20151004_154919_cell_133,Parasitized,148,151
C133P94ThinF_IMG_20151004_154919_cell_134,Parasitized,115,133
C133P94ThinF_IMG_20151004_154919_cell_135,Parasitized,118,142
C133P94ThinF_IMG_20151004_154919_cell_136,Parasitized,124,121
C133P94ThinF_IMG_20151004_154919_cell_137,Parasitized,136,124
C133P94ThinF_IMG_20151004_154919_cell_138,Parasitized,121,124
C133P94ThinF_IMG_20151004_154919_cell_139,Parasitized,127,115
C133P94ThinF_IMG_20151004_154919_cell_140,Parasitized,139,136
C133P94ThinF_IMG_20151004_154919_cell_141,Parasitized,121,178
C133P94ThinF_IMG_20151004_154919_cell_142,Parasitized,121,139
C133P94ThinF_IMG_20151004_154919_cell_143,Parasitized,163,163
C133P94ThinF_IMG_20151004_154919_cell_144,Parasitized,124,136
C133P94ThinF_IMG_20151004_154919_cell_145,Parasitized,151,142
C133P94ThinF_IMG_20151004_154919_cell_146,Parasitized,136,121
C133P94ThinF_IMG_20151004_155012_cell_1,Parasitized,124,109
C133P94ThinF_IMG_20151004_155012_cell_10,Parasitized,130,130
C133P94ThinF_IMG_20151004_155012_cell_11,Parasitized,109,115
C133P94ThinF_IMG_20151004_155012_cell_12,Parasitized,124,103
C133P94ThinF_IMG_20151004_155012_cell_13,Parasitized,121,127
C133P94ThinF_IMG_20151004_155012_cell_14,Parasitized,145,139
C133P94ThinF_IMG_20151004_155012_cell_15,Parasitized,136,133
C133P94ThinF_IMG_20151004_155012_cell_16,Parasitized,133,115
C133P94ThinF_IMG_20151004_155012_cell_17,Parasitized,112,151
C133P94ThinF_IMG_20151004_155012_cell_18,Parasitized,127,139
C133P94ThinF_IMG_20151004_155012_cell_19,Parasitized,112,112
C133P94ThinF_IMG_20151004_155012_cell_2,Parasitized,142,127
C133P94ThinF_IMG_20151004_155012_cell_20,Parasitized,172,151
C133P94ThinF_IMG_20151004_155012_cell_21,Parasitized,136,118
C133P94ThinF_IMG_20151004_155012_cell_22,Parasitized,97,133
C133P94ThinF_IMG_20151004_155012_cell_23,Parasitized,109,112
C133P94ThinF_IMG_20151004_155012_cell_3,Parasitized,145,148
C133P94ThinF_IMG_20151004_155012_cell_4,Parasitized,136,136
C133P94ThinF_IMG_20151004_155012_cell_5,Parasitized,136,142
C133P94ThinF_IMG_20151004_155012_cell_6,Parasitized,130,130
C133P94ThinF_IMG_20151004_155012_cell_7,Parasitized,118,121
C133P94ThinF_IMG_20151004_155012_cell_8,Parasitized,115,127
C133P94ThinF_IMG_20151004_155012_cell_9,Parasitized,151,154
C133P94ThinF_IMG_20151004_155144_cell_114,Parasitized,115,121
C133P94ThinF_IMG_20151004_155144_cell_115,Parasitized,121,115
C133P94ThinF_IMG_20151004_155144_cell_116,Parasitized,133,127
C133P94ThinF_IMG_20151004_155144_cell_117,Parasitized,112,118
C133P94ThinF_IMG_20151004_155144_cell_118,Parasitized,118,124
C133P94ThinF_IMG_20151004_155144_cell_119,Parasitized,139,127
C133P94ThinF_IMG_20151004_155144_cell_120,Parasitized,139,139
C133P94ThinF_IMG_20151004_155144_cell_121,Parasitized,127,127
C133P94ThinF_IMG_20151004_155144_cell_122,Parasitized,94,109
C133P94ThinF_IMG_20151004_155144_cell_123,Parasitized,127,130
C133P94ThinF_IMG_20151004_155144_cell_124,Parasitized,139,139
C133P94ThinF_IMG_20151004_155144_cell_125,Parasitized,139,118
C133P94ThinF_IMG_20151004_155144_cell_126,Parasitized,118,127
C133P94ThinF_IMG_20151004_155144_cell_127,Parasitized,136,130
C133P94ThinF_IMG_20151004_155144_cell_128,Parasitized,124,148
C133P94ThinF_IMG_20151004_155144_cell_129,Parasitized,136,142
C133P94ThinF_IMG_20151004_155144_cell_130,Parasitized,139,124
C133P94ThinF_IMG_20151004_155144_cell_131,Parasitized,109,124
C133P94ThinF_IMG_20151004_155144_cell_132,Parasitized,139,145
C133P94ThinF_IMG_20151004_155144_cell_133,Parasitized,166,133
C133P94ThinF_IMG_20151004_155144_cell_134,Parasitized,139,136
C133P94ThinF_IMG_20151004_155144_cell_135,Parasitized,124,130
C133P94ThinF_IMG_20151004_155144_cell_136,Parasitized,142,136
C133P94ThinF_IMG_20151004_155144_cell_137,Parasitized,133,133
C133P94ThinF_IMG_20151004_155144_cell_138,Parasitized,109,112
C133P94ThinF_IMG_20151004_155144_cell_139,Parasitized,121,112
C133P94ThinF_IMG_20151004_155144_cell_140,Parasitized,94,115
C133P94ThinF_IMG_20151004_155144_cell_141,Parasitized,124,139
C133P94ThinF_IMG_20151004_155331_cell_109,Parasitized,112,103
C133P94ThinF_IMG_20151004_155331_cell_110,Parasitized,127,118
C133P94ThinF_IMG_20151004_155331_cell_111,Parasitized,100,127
C133P94ThinF_IMG_20151004_155331_cell_112,Parasitized,136,142
C133P94ThinF_IMG_20151004_155331_cell_113,Parasitized,130,100
C133P94ThinF_IMG_20151004_155331_cell_114,Parasitized,139,130
C133P94ThinF_IMG_20151004_155331_cell_115,Parasitized,115,136
C133P94ThinF_IMG_20151004_155331_cell_116,Parasitized,112,121
C133P94ThinF_IMG_20151004_155331_cell_117,Parasitized,118,127
C133P94ThinF_IMG_20151004_155331_cell_118,Parasitized,121,124
C133P94ThinF_IMG_20151004_155331_cell_119,Parasitized,145,121
C133P94ThinF_IMG_20151004_155331_cell_120,Parasitized,112,121
C133P94ThinF_IMG_20151004_155331_cell_121,Parasitized,121,124
C133P94ThinF_IMG_20151004_155331_cell_122,Parasitized,91,109
C133P94ThinF_IMG_20151004_155331_cell_123,Parasitized,124,124
C133P94ThinF_IMG_20151004_155331_cell_124,Parasitized,139,139
C133P94ThinF_IMG_20151004_155331_cell_125,Parasitized,142,121
C133P94ThinF_IMG_20151004_155331_cell_126,Parasitized,121,112
C133P94ThinF_IMG_20151004_155518_cell_100,Parasitized,124,130
C133P94ThinF_IMG_20151004_155518_cell_101,Parasitized,139,139
C133P94ThinF_IMG_20151004_155518_cell_102,Parasitized,136,136
C133P94ThinF_IMG_20151004_155518_cell_103,Parasitized,127,136
C133P94ThinF_IMG_20151004_155518_cell_104,Parasitized,142,133
C133P94ThinF_IMG_20151004_155518_cell_105,Parasitized,118,121
C133P94ThinF_IMG_20151004_155518_cell_106,Parasitized,103,106
C133P94ThinF_IMG_20151004_155518_cell_107,Parasitized,127,133
C133P94ThinF_IMG_20151004_155518_cell_108,Parasitized,124,133
C133P94ThinF_IMG_20151004_155518_cell_109,Parasitized,109,112
C133P94ThinF_IMG_20151004_155518_cell_110,Parasitized,124,154
C133P94ThinF_IMG_20151004_155518_cell_111,Parasitized,112,136
C133P94ThinF_IMG_20151004_155518_cell_112,Parasitized,151,133
C133P94ThinF_IMG_20151004_155518_cell_113,Parasitized,130,121
C133P94ThinF_IMG_20151004_155518_cell_114,Parasitized,133,127
C133P94ThinF_IMG_20151004_155518_cell_115,Parasitized,124,121
C133P94ThinF_IMG_20151004_155518_cell_116,Parasitized,127,124
C133P94ThinF_IMG_20151004_155518_cell_117,Parasitized,106,103
C133P94ThinF_IMG_20151004_155518_cell_118,Parasitized,124,151
C133P94ThinF_IMG_20151004_155518_cell_119,Parasitized,151,151
C133P94ThinF_IMG_20151004_155518_cell_120,Parasitized,139,145
C133P94ThinF_IMG_20151004_155518_cell_121,Parasitized,136,130
C133P94ThinF_IMG_20151004_155518_cell_122,Parasitized,133,118
C133P94ThinF_IMG_20151004_155518_cell_123,Parasitized,154,127
C133P94ThinF_IMG_20151004_155518_cell_124,Parasitized,118,94
C133P94ThinF_IMG_20151004_155518_cell_125,Parasitized,121,136
C133P94ThinF_IMG_20151004_155518_cell_126,Parasitized,142,118
C133P94ThinF_IMG_20151004_155518_cell_127,Parasitized,148,145
C133P94ThinF_IMG_20151004_155518_cell_99,Parasitized,130,151
C133P94ThinF_IMG_20151004_155721_cell_108,Parasitized,136,133
C133P94ThinF_IMG_20151004_155721_cell_109,Parasitized,130,175
C133P94ThinF_IMG_20151004_155721_cell_110,Parasitized,124,103
C133P94ThinF_IMG_20151004_155721_cell_111,Parasitized,121,124
C133P94ThinF_IMG_20151004_155721_cell_112,Parasitized,133,142
C133P94ThinF_IMG_20151004_155721_cell_113,Parasitized,127,133
C133P94ThinF_IMG_20151004_155721_cell_114,Parasitized,121,124
C133P94ThinF_IMG_20151004_155721_cell_115,Parasitized,139,124
C133P94ThinF_IMG_20151004_155721_cell_116,Parasitized,121,118
C133P94ThinF_IMG_20151004_155721_cell_117,Parasitized,124,133
C133P94ThinF_IMG_20151004_155721_cell_118,Parasitized,121,130
C133P94ThinF_IMG_20151004_155721_cell_119,Parasitized,130,121
C133P94ThinF_IMG_20151004_155721_cell_120,Parasitized,118,127
C133P94ThinF_IMG_20151004_155721_cell_121,Parasitized,139,130
C133P94ThinF_IMG_20151004_155721_cell_122,Parasitized,136,148
C133P94ThinF_IMG_20151004_155721_cell_123,Parasitized,118,124
C133P94ThinF_IMG_20151004_155721_cell_124,Parasitized,139,142
C133P94ThinF_IMG_20151004_155912_cell_1,Parasitized,136,130
C133P94ThinF_IMG_20151004_155912_cell_10,Parasitized,118,139
C133P94ThinF_IMG_20151004_155912_cell_11,Parasitized,121,130
C133P94ThinF_IMG_20151004_155912_cell_12,Parasitized,115,136
C133P94ThinF_IMG_20151004_155912_cell_13,Parasitized,118,118
C133P94ThinF_IMG_20151004_155912_cell_14,Parasitized,109,112
C133P94ThinF_IMG_20151004_155912_cell_15,Parasitized,130,127
C133P94ThinF_IMG_20151004_155912_cell_16,Parasitized,127,121
C133P94ThinF_IMG_20151004_155912_cell_17,Parasitized,127,139
C133P94ThinF_IMG_20151004_155912_cell_18,Parasitized,130,130
C133P94ThinF_IMG_20151004_155912_cell_19,Parasitized,124,124
C133P94ThinF_IMG_20151004_155912_cell_2,Parasitized,127,130
C133P94ThinF_IMG_20151004_155912_cell_20,Parasitized,121,106
C133P94ThinF_IMG_20151004_155912_cell_3,Parasitized,136,157
C133P94ThinF_IMG_20151004_155912_cell_4,Parasitized,127,124
C133P94ThinF_IMG_20151004_155912_cell_5,Parasitized,127,133
C133P94ThinF_IMG_20151004_155912_cell_6,Parasitized,127,127
C133P94ThinF_IMG_20151004_155912_cell_7,Parasitized,181,124
C133P94ThinF_IMG_20151004_155912_cell_8,Parasitized,133,136
C133P94ThinF_IMG_20151004_155912_cell_9,Parasitized,139,127
C134P95ThinF_IMG_20151005_121048_cell_112,Parasitized,115,91
C134P95ThinF_IMG_20151005_121048_cell_113,Parasitized,121,109
C134P95ThinF_IMG_20151005_121343_cell_122,Parasitized,106,142
C134P95ThinF_IMG_20151005_121343_cell_123,Parasitized,115,202
C134P95ThinF_IMG_20151005_121343_cell_124,Parasitized,142,148
C134P95ThinF_IMG_20151005_121425_cell_127,Parasitized,133,139
C134P95ThinF_IMG_20151005_121554_cell_121,Parasitized,118,154
C134P95ThinF_IMG_20151005_121554_cell_122,Parasitized,91,145
C134P95ThinF_IMG_20151005_121656_cell_104,Parasitized,148,154
C134P95ThinF_IMG_20151005_121656_cell_105,Parasitized,118,145
C134P95ThinF_IMG_20151005_121834_cell_120,Parasitized,154,79
C134P95ThinF_IMG_20151005_121834_cell_121,Parasitized,145,139
C134P95ThinF_IMG_20151005_121834_cell_122,Parasitized,136,109
C134P95ThinF_IMG_20151005_121834_cell_123,Parasitized,73,97
C134P95ThinF_IMG_20151005_121952_cell_120,Parasitized,118,127
C134P95ThinF_IMG_20151005_121952_cell_121,Parasitized,160,85
C134P95ThinF_IMG_20151005_121952_cell_122,Parasitized,193,112
C134P95ThinF_IMG_20151005_121952_cell_123,Parasitized,124,121
C134P95ThinF_IMG_20151005_122331_cell_102,Parasitized,148,154
C134P95ThinF_IMG_20151005_122331_cell_103,Parasitized,136,130
C134P95ThinF_IMG_20151005_122449_cell_133,Parasitized,115,166
C134P95ThinF_IMG_20151005_122449_cell_134,Parasitized,118,166
C134P95ThinF_IMG_20151005_122552_cell_120,Parasitized,124,121
C134P95ThinF_IMG_20151005_122552_cell_121,Parasitized,130,148
C134P95ThinF_IMG_20151005_122552_cell_122,Parasitized,127,145
C134P95ThinF_IMG_20151005_122552_cell_123,Parasitized,121,148
C134P95ThinF_IMG_20151005_122552_cell_124,Parasitized,142,133
C134P95ThinF_IMG_20151005_122552_cell_125,Parasitized,106,118
C135P96ThinF_IMG_20151005_123441_cell_192,Parasitized,142,139
C135P96ThinF_IMG_20151005_123441_cell_193,Parasitized,154,136
C135P96ThinF_IMG_20151005_123441_cell_194,Parasitized,112,130
C135P96ThinF_IMG_20151005_123715_cell_164,Parasitized,130,133
C135P96ThinF_IMG_20151005_123857_cell_160,Parasitized,148,169
C135P96ThinF_IMG_20151005_123857_cell_161,Parasitized,148,175
C135P96ThinF_IMG_20151005_123857_cell_162,Parasitized,142,136
C135P96ThinF_IMG_20151005_124031_cell_160,Parasitized,130,163
C135P96ThinF_IMG_20151005_124031_cell_161,Parasitized,145,160
C135P96ThinF_IMG_20151005_124204_cell_126,Parasitized,166,139
C135P96ThinF_IMG_20151005_124359_cell_150,Parasitized,139,133
C135P96ThinF_IMG_20151005_124359_cell_151,Parasitized,142,145
C136P97ThinF_IMG_20151005_140538_cell_100,Parasitized,100,118
C136P97ThinF_IMG_20151005_140538_cell_101,Parasitized,151,133
C136P97ThinF_IMG_20151005_140538_cell_102,Parasitized,130,166
C136P97ThinF_IMG_20151005_140538_cell_103,Parasitized,127,112
C136P97ThinF_IMG_20151005_140538_cell_104,Parasitized,112,103
C136P97ThinF_IMG_20151005_140538_cell_105,Parasitized,148,169
C136P97ThinF_IMG_20151005_140538_cell_106,Parasitized,142,127
C136P97ThinF_IMG_20151005_140538_cell_107,Parasitized,115,145
C136P97ThinF_IMG_20151005_140538_cell_108,Parasitized,136,112
C136P97ThinF_IMG_20151005_140538_cell_109,Parasitized,187,175
C136P97ThinF_IMG_20151005_140538_cell_110,Parasitized,148,130
C136P97ThinF_IMG_20151005_140538_cell_111,Parasitized,139,139
C136P97ThinF_IMG_20151005_140538_cell_112,Parasitized,139,136
C136P97ThinF_IMG_20151005_140538_cell_113,Parasitized,130,121
C136P97ThinF_IMG_20151005_140538_cell_114,Parasitized,142,106
C136P97ThinF_IMG_20151005_140538_cell_115,Parasitized,151,115
C136P97ThinF_IMG_20151005_140538_cell_116,Parasitized,148,136
C136P97ThinF_IMG_20151005_140538_cell_117,Parasitized,133,112
C136P97ThinF_IMG_20151005_140538_cell_118,Parasitized,139,115
C136P97ThinF_IMG_20151005_140538_cell_119,Parasitized,136,121
C136P97ThinF_IMG_20151005_140538_cell_120,Parasitized,97,97
C136P97ThinF_IMG_20151005_140538_cell_121,Parasitized,154,115
C136P97ThinF_IMG_20151005_140538_cell_92,Parasitized,127,91
C136P97ThinF_IMG_20151005_140538_cell_93,Parasitized,163,133
C136P97ThinF_IMG_20151005_140538_cell_94,Parasitized,148,148
C136P97ThinF_IMG_20151005_140538_cell_95,Parasitized,151,115
C136P97ThinF_IMG_20151005_140538_cell_96,Parasitized,112,127
C136P97ThinF_IMG_20151005_140538_cell_97,Parasitized,178,139
C136P97ThinF_IMG_20151005_140538_cell_98,Parasitized,157,133
C136P97ThinF_IMG_20151005_140538_cell_99,Parasitized,151,148
C136P97ThinF_IMG_20151005_140646_cell_100,Parasitized,127,109
C136P97ThinF_IMG_20151005_140646_cell_101,Parasitized,169,163
C136P97ThinF_IMG_20151005_140646_cell_102,Parasitized,151,142
C136P97ThinF_IMG_20151005_140646_cell_103,Parasitized,169,124
C136P97ThinF_IMG_20151005_140646_cell_104,Parasitized,136,112
C136P97ThinF_IMG_20151005_140646_cell_105,Parasitized,121,124
C136P97ThinF_IMG_20151005_140646_cell_106,Parasitized,118,151
C136P97ThinF_IMG_20151005_140646_cell_107,Parasitized,142,130
C136P97ThinF_IMG_20151005_140646_cell_108,Parasitized,130,109
C136P97ThinF_IMG_20151005_140646_cell_109,Parasitized,124,148
C136P97ThinF_IMG_20151005_140646_cell_110,Parasitized,127,112
C136P97ThinF_IMG_20151005_140646_cell_111,Parasitized,121,130
C136P97ThinF_IMG_20151005_140646_cell_112,Parasitized,109,106
C136P97ThinF_IMG_20151005_140646_cell_113,Parasitized,175,109
C136P97ThinF_IMG_20151005_140646_cell_114,Parasitized,127,103
C136P97ThinF_IMG_20151005_140646_cell_115,Parasitized,136,124
C136P97ThinF_IMG_20151005_140646_cell_116,Parasitized,142,112
C136P97ThinF_IMG_20151005_140646_cell_117,Parasitized,106,100
C136P97ThinF_IMG_20151005_140646_cell_118,Parasitized,133,133
C136P97ThinF_IMG_20151005_140646_cell_119,Parasitized,118,97
C136P97ThinF_IMG_20151005_140646_cell_120,Parasitized,142,118
C136P97ThinF_IMG_20151005_140646_cell_121,Parasitized,172,142
C136P97ThinF_IMG_20151005_140646_cell_122,Parasitized,139,130
C136P97ThinF_IMG_20151005_140646_cell_123,Parasitized,142,157
C136P97ThinF_IMG_20151005_140646_cell_124,Parasitized,133,112
C136P97ThinF_IMG_20151005_140646_cell_125,Parasitized,115,145
C136P97ThinF_IMG_20151005_140646_cell_96,Parasitized,142,121
C136P97ThinF_IMG_20151005_140646_cell_97,Parasitized,148,148
C136P97ThinF_IMG_20151005_140646_cell_98,Parasitized,133,133
C136P97ThinF_IMG_20151005_140646_cell_99,Parasitized,121,130
C136P97ThinF_IMG_20151005_141321_cell_100,Parasitized,118,133
C136P97ThinF_IMG_20151005_141321_cell_101,Parasitized,130,148
C136P97ThinF_IMG_20151005_141321_cell_102,Parasitized,112,121
C136P97ThinF_IMG_20151005_141321_cell_103,Parasitized,100,103
C136P97ThinF_IMG_20151005_141321_cell_104,Parasitized,106,130
C136P97ThinF_IMG_20151005_141321_cell_105,Parasitized,118,133
C136P97ThinF_IMG_20151005_141321_cell_106,Parasitized,130,145
C136P97ThinF_IMG_20151005_141321_cell_107,Parasitized,157,112
C136P97ThinF_IMG_20151005_141321_cell_108,Parasitized,148,154
C136P97ThinF_IMG_20151005_141321_cell_109,Parasitized,139,124
C136P97ThinF_IMG_20151005_141321_cell_110,Parasitized,124,130
C136P97ThinF_IMG_20151005_141321_cell_90,Parasitized,121,139
C136P97ThinF_IMG_20151005_141321_cell_91,Parasitized,133,118
C136P97ThinF_IMG_20151005_141321_cell_92,Parasitized,115,112
C136P97ThinF_IMG_20151005_141321_cell_93,Parasitized,154,139
C136P97ThinF_IMG_20151005_141321_cell_94,Parasitized,130,115
C136P97ThinF_IMG_20151005_141321_cell_95,Parasitized,121,133
C136P97ThinF_IMG_20151005_141321_cell_96,Parasitized,121,130
C136P97ThinF_IMG_20151005_141321_cell_97,Parasitized,142,130
C136P97ThinF_IMG_20151005_141321_cell_98,Parasitized,112,121
C136P97ThinF_IMG_20151005_141321_cell_99,Parasitized,127,118
C136P97ThinF_IMG_20151005_141552_cell_1,Parasitized,142,139
C136P97ThinF_IMG_20151005_141552_cell_10,Parasitized,130,130
C136P97ThinF_IMG_20151005_141552_cell_11,Parasitized,118,148
C136P97ThinF_IMG_20151005_141552_cell_12,Parasitized,160,145
C136P97ThinF_IMG_20151005_141552_cell_13,Parasitized,148,139
C136P97ThinF_IMG_20151005_141552_cell_2,Parasitized,106,121
C136P97ThinF_IMG_20151005_141552_cell_3,Parasitized,136,124
C136P97ThinF_IMG_20151005_141552_cell_4,Parasitized,136,127
C136P97ThinF_IMG_20151005_141552_cell_5,Parasitized,109,130
C136P97ThinF_IMG_20151005_141552_cell_6,Parasitized,127,121
C136P97ThinF_IMG_20151005_141552_cell_7,Parasitized,115,175
C136P97ThinF_IMG_20151005_141552_cell_8,Parasitized,97,112
C136P97ThinF_IMG_20151005_141552_cell_9,Parasitized,97,100
C136P97ThinF_IMG_20151005_141803_cell_107,Parasitized,124,112
C136P97ThinF_IMG_20151005_141803_cell_108,Parasitized,133,151
C136P97ThinF_IMG_20151005_141803_cell_109,Parasitized,112,127
C136P97ThinF_IMG_20151005_141803_cell_110,Parasitized,121,136
C136P97ThinF_IMG_20151005_141803_cell_111,Parasitized,127,121
C136P97ThinF_IMG_20151005_141803_cell_112,Parasitized,127,157
C136P97ThinF_IMG_20151005_141803_cell_113,Parasitized,130,157
C136P97ThinF_IMG_20151005_141803_cell_114,Parasitized,124,124
C136P97ThinF_IMG_20151005_141803_cell_115,Parasitized,100,103
C136P97ThinF_IMG_20151005_141803_cell_116,Parasitized,130,145
C136P97ThinF_IMG_20151005_141803_cell_117,Parasitized,157,148
C136P97ThinF_IMG_20151005_141803_cell_118,Parasitized,127,139
C136P97ThinF_IMG_20151005_141803_cell_119,Parasitized,124,127
C136P97ThinF_IMG_20151005_141803_cell_120,Parasitized,133,112
C136P97ThinF_IMG_20151005_141803_cell_121,Parasitized,127,130
C136P97ThinF_IMG_20151005_141803_cell_122,Parasitized,148,121
C136P97ThinF_IMG_20151005_141803_cell_123,Parasitized,139,136
C136P97ThinF_IMG_20151005_141803_cell_124,Parasitized,139,145
C136P97ThinF_IMG_20151005_141803_cell_125,Parasitized,112,100
C136P97ThinF_IMG_20151005_141803_cell_126,Parasitized,142,136
C136P97ThinF_IMG_20151005_141803_cell_127,Parasitized,157,115
C136P97ThinF_IMG_20151005_141803_cell_128,Parasitized,130,106
